Timestamp, Iteration, Pressure, Depth, Ext Temp, Int Temp, Euler X, Euler Y, Euler Z, GYRO X, GYRO Y, GYRO Z, LINEAR X, LINEAR Y, LINEAR Z, ACCL X, ACCL Y, ACCL Z, GRAV X, GRAV Y, GRAV Z, Errors
2200307,3378,0.00,-10.04,20.00,INTERNAL TEMP,233.19,51.63,103.69,0.07,0.03,0.03,0.00,0.07,0.09,7.68,-5.82,-1.35,7.69,-5.90,-1.44,1
2200948,3379,0.00,-10.04,20.00,INTERNAL TEMP,232.69,51.69,103.19,0.03,0.01,0.02,-0.02,0.14,0.11,7.67,-5.76,-1.27,7.70,-5.91,-1.39,1
2201588,3380,0.00,-10.04,20.00,INTERNAL TEMP,232.19,51.50,103.81,0.01,0.00,-0.01,0.03,0.13,0.13,7.70,-5.79,-1.31,7.67,-5.92,-1.45,1
2202225,3381,0.00,-10.04,20.00,INTERNAL TEMP,231.50,51.50,103.13,-0.03,-0.05,-0.01,0.03,0.13,0.11,7.70,-5.80,-1.28,7.67,-5.94,-1.39,1
2202901,3382,0.00,-10.04,20.00,INTERNAL TEMP,233.75,53.06,102.25,-0.03,-0.02,-0.01,-0.03,0.08,0.04,7.80,-5.66,-1.21,7.84,-5.75,-1.25,1
2203542,3383,0.00,-10.04,20.00,INTERNAL TEMP,232.25,52.81,99.06,0.06,-0.08,0.06,0.23,0.31,0.11,8.04,-5.54,-0.82,7.80,-5.85,-0.93,1
2204175,3384,0.00,-10.04,20.00,INTERNAL TEMP,226.88,52.44,94.88,0.16,-0.10,0.00,-0.09,0.08,-0.02,7.67,-5.86,-0.53,7.77,-5.95,-0.51,1
2204820,3385,0.00,-10.04,20.00,INTERNAL TEMP,222.19,51.63,96.88,0.07,-0.03,-0.07,0.02,0.00,-0.15,7.71,-6.04,-0.88,7.69,-6.03,-0.73,1
2205463,3386,0.00,-10.04,20.00,INTERNAL TEMP,220.38,52.81,98.19,0.05,-0.09,0.38,0.08,-0.03,0.10,7.67,-5.68,-0.78,7.79,-5.89,-0.85,1
2206104,3387,0.00,-10.04,20.00,INTERNAL TEMP,215.56,49.25,96.81,-0.07,0.00,-0.06,0.00,0.14,0.06,7.42,-6.21,-0.70,7.43,-6.34,-0.76,1
2206737,3388,0.00,-10.04,20.00,INTERNAL TEMP,215.81,50.00,98.69,0.05,-0.06,0.14,-0.12,0.15,0.00,7.58,-6.01,-0.93,7.51,-6.23,-0.95,1
2207382,3389,0.00,-10.04,20.00,INTERNAL TEMP,214.19,48.81,98.38,0.01,0.03,0.02,-0.08,0.09,0.09,7.30,-6.29,-0.84,7.38,-6.38,-0.94,1
2208059,3390,0.00,-10.04,20.00,INTERNAL TEMP,216.88,50.44,98.31,0.01,-0.01,0.01,-0.05,0.09,0.04,7.51,-6.08,-0.85,7.56,-6.17,-0.90,1
2208703,3391,0.00,-10.04,20.00,INTERNAL TEMP,217.50,50.44,98.13,0.03,0.00,-0.01,-0.08,0.12,0.04,7.49,-6.04,-0.83,7.56,-6.17,-0.88,1
2209338,3392,0.00,-10.04,20.00,INTERNAL TEMP,216.25,50.63,97.25,0.05,-0.02,-0.06,-0.07,0.06,0.11,7.51,-6.09,-0.67,7.58,-6.16,-0.78,1
2209979,3393,0.00,-10.04,20.00,INTERNAL TEMP,214.63,50.38,98.13,0.04,0.02,-0.00,-0.03,0.12,0.11,7.51,-6.06,-0.76,7.55,-6.18,-0.88,1
2210658,3394,0.00,-10.04,20.00,INTERNAL TEMP,215.25,51.81,97.25,-0.03,-0.02,-0.11,0.02,0.10,0.00,7.72,-5.90,-0.79,7.71,-6.00,-0.77,1
2211291,3395,0.00,-10.04,20.00,INTERNAL TEMP,211.50,51.00,97.50,0.10,-0.07,0.14,-0.19,0.35,-0.14,7.49,-5.92,-1.01,7.61,-6.12,-0.80,1
2211934,3396,0.00,-10.04,20.00,INTERNAL TEMP,210.75,50.31,99.06,0.03,0.02,-0.03,-0.10,0.09,0.09,7.44,-6.08,-0.89,7.55,-6.17,-0.98,1
2212614,3397,0.00,-10.04,20.00,INTERNAL TEMP,210.25,50.88,99.31,0.04,-0.04,0.01,-0.03,0.10,0.06,7.56,-6.01,-0.90,7.60,-6.10,-1.00,1
2213257,3398,0.00,-10.04,20.00,INTERNAL TEMP,205.25,49.19,97.13,-0.00,-0.05,0.15,-0.15,0.24,-0.14,7.25,-6.11,-0.94,7.41,-6.36,-0.80,1
2213892,3399,0.00,-10.04,20.00,INTERNAL TEMP,205.31,49.25,98.50,-0.01,0.06,-0.02,-0.03,0.08,0.08,7.39,-6.23,-0.86,7.43,-6.32,-0.94,1
2214536,3400,0.00,-10.04,20.00,INTERNAL TEMP,210.56,51.94,100.19,-0.01,-0.02,0.02,-0.11,0.11,-0.02,7.61,-5.83,-1.09,7.72,-5.94,-1.07,1
2215214,3401,0.00,-10.04,20.00,INTERNAL TEMP,210.63,51.19,101.38,-0.03,0.03,0.03,-0.07,0.07,0.11,7.56,-5.94,-1.10,7.64,-6.02,-1.21,1
2215844,3402,0.00,-10.04,20.00,INTERNAL TEMP,210.94,50.81,100.44,-0.04,-0.00,-0.01,-0.09,0.06,0.02,7.51,-6.02,-1.10,7.60,-6.08,-1.12,1
2216487,3403,0.00,-10.04,20.00,INTERNAL TEMP,211.31,51.38,100.69,0.04,0.01,-0.01,-0.06,0.10,-0.03,7.59,-5.91,-1.17,7.66,-6.01,-1.14,1
2217128,3404,0.00,-10.04,20.00,INTERNAL TEMP,211.19,51.38,100.38,0.04,0.02,0.00,-0.03,0.04,0.05,7.63,-5.96,-1.04,7.66,-6.01,-1.10,1
2217807,3405,0.00,-10.04,20.00,INTERNAL TEMP,211.00,51.69,100.25,-0.01,-0.04,-0.02,-0.06,0.13,-0.07,7.64,-5.87,-1.19,7.69,-5.97,-1.09,1
2218441,3406,0.00,-10.04,20.00,INTERNAL TEMP,210.94,51.75,100.13,-0.03,0.01,-0.01,-0.02,0.02,0.16,7.67,-5.94,-0.90,7.70,-5.97,-1.07,1
2219082,3407,0.00,-10.04,20.00,INTERNAL TEMP,210.63,51.94,100.94,0.02,-0.02,0.01,-0.08,0.10,-0.05,7.63,-5.82,-1.20,7.72,-5.93,-1.15,1
2219725,3408,0.00,-10.04,20.00,INTERNAL TEMP,210.25,52.38,100.31,0.04,-0.02,0.02,-0.06,0.07,0.00,7.70,-5.81,-1.07,7.76,-5.88,-1.07,1
2220392,3409,0.00,-10.04,20.00,INTERNAL TEMP,209.69,53.44,100.88,-0.02,-0.04,-0.20,-0.06,0.02,0.00,7.81,-5.69,-1.10,7.89,-5.71,-1.10,1
2221037,3410,0.00,-10.04,20.00,INTERNAL TEMP,213.88,57.25,100.69,-0.00,0.00,-0.01,-0.05,0.06,0.02,8.19,-5.14,-0.95,8.24,-5.20,-0.98,1
2221679,3411,0.00,-10.04,20.00,INTERNAL TEMP,210.19,56.63,99.63,0.09,-0.04,0.03,-0.04,0.13,-0.01,8.14,-5.18,-0.91,8.19,-5.31,-0.90,1
2222321,3412,0.00,-10.04,20.00,INTERNAL TEMP,207.56,56.00,98.75,0.06,-0.02,0.01,-0.09,0.07,-0.05,8.04,-5.34,-0.89,8.13,-5.41,-0.83,1
2222992,3413,0.00,-10.04,20.00,INTERNAL TEMP,202.25,54.81,100.06,0.13,-0.11,0.01,-0.31,-0.05,0.30,7.69,-5.61,-0.68,8.01,-5.56,-0.98,1
2223634,3414,0.00,-10.04,20.00,INTERNAL TEMP,197.50,54.06,98.19,0.20,-0.04,0.03,-0.06,0.10,-0.05,7.88,-5.58,-0.86,7.94,-5.69,-0.81,1
2224276,3415,0.00,-10.04,20.00,INTERNAL TEMP,185.56,53.06,98.38,0.39,-0.20,0.04,-0.07,0.18,-0.22,7.76,-5.64,-1.08,7.83,-5.82,-0.85,1
2224917,3416,0.00,-10.04,20.00,INTERNAL TEMP,177.25,52.50,96.13,0.09,0.03,0.01,-0.12,0.09,0.24,7.65,-5.84,-0.38,7.78,-5.93,-0.62,1
2225549,3417,0.00,-10.04,20.00,INTERNAL TEMP,180.69,52.63,95.13,-0.11,0.05,-0.09,0.02,0.02,-0.04,7.83,-5.88,-0.58,7.80,-5.91,-0.53,1
2226191,3418,0.00,-10.04,20.00,INTERNAL TEMP,182.44,53.88,93.00,0.06,-0.07,-0.00,-0.16,0.16,-0.06,7.76,-5.60,-0.37,7.92,-5.76,-0.30,1
2226833,3419,0.00,-10.04,20.00,INTERNAL TEMP,177.00,48.38,92.88,-0.06,0.03,0.13,-0.12,0.15,0.03,7.20,-6.36,-0.29,7.32,-6.51,-0.33,1
2227504,3420,0.00,-10.04,20.00,INTERNAL TEMP,194.06,62.44,96.25,-0.02,0.01,0.21,0.97,-0.84,0.27,9.65,-5.36,-0.22,8.68,-4.52,-0.49,1
2228148,3421,0.00,-10.04,20.00,INTERNAL TEMP,189.81,55.81,99.38,-0.14,0.01,0.04,-0.03,0.07,0.15,8.08,-5.35,-0.74,8.11,-5.42,-0.90,1
2228792,3422,0.00,-10.04,20.00,INTERNAL TEMP,191.88,55.13,99.63,-0.05,-0.03,0.01,-0.06,0.05,-0.02,7.98,-5.46,-0.96,8.05,-5.52,-0.94,1
2229435,3423,0.00,-10.04,20.00,INTERNAL TEMP,191.63,55.00,100.94,-0.01,-0.01,-0.01,-0.05,0.08,0.02,7.98,-5.43,-1.05,8.03,-5.52,-1.07,1
2230107,3424,0.00,-10.04,20.00,INTERNAL TEMP,191.31,55.31,100.75,0.07,-0.02,0.01,-0.10,0.06,0.08,7.95,-5.41,-0.95,8.06,-5.48,-1.03,1
2230751,3425,0.00,-10.04,20.00,INTERNAL TEMP,187.88,55.38,100.00,0.06,-0.06,-0.05,-0.04,0.05,-0.21,8.06,-5.45,-1.17,8.07,-5.48,-0.97,1
2231393,3426,0.00,-10.04,20.00,INTERNAL TEMP,186.13,55.44,98.81,-0.00,-0.03,0.01,-0.06,0.07,0.00,8.01,-5.41,-0.84,8.08,-5.48,-0.85,1
2232034,3427,0.00,-10.04,20.00,INTERNAL TEMP,185.38,56.13,98.44,0.04,-0.03,-0.05,-0.06,0.01,0.05,8.09,-5.38,-0.77,8.14,-5.39,-0.80,1
2232707,3428,0.00,-10.04,20.00,INTERNAL TEMP,184.38,55.81,97.88,-0.00,-0.04,-0.00,-0.10,0.03,0.09,8.00,-5.42,-0.66,8.11,-5.45,-0.75,1
2233349,3429,0.00,-10.04,20.00,INTERNAL TEMP,184.44,58.25,100.38,0.10,-0.06,-0.18,-0.06,0.00,0.04,8.28,-5.05,-0.88,8.34,-5.06,-0.92,1
2233989,3430,0.00,-10.04,20.00,INTERNAL TEMP,180.75,58.63,99.25,0.05,-0.07,0.00,-0.07,0.07,0.01,8.32,-4.95,-0.84,8.37,-5.03,-0.82,1
2234621,3431,0.00,-10.04,20.00,INTERNAL TEMP,171.44,57.31,97.00,0.27,-0.13,0.08,-0.05,0.11,-0.03,8.19,-5.14,-0.68,8.25,-5.26,-0.64,1
2235303,3432,0.00,-10.04,20.00,INTERNAL TEMP,153.13,46.69,92.56,0.08,0.06,0.11,0.00,0.17,0.30,7.14,-6.54,0.01,7.13,-6.71,-0.29,1
2235944,3433,0.00,-10.04,20.00,INTERNAL TEMP,171.63,54.56,97.19,-0.43,0.30,-0.47,-0.03,0.46,0.17,8.08,-5.65,-0.53,8.02,-5.59,-0.71,1
2236585,3434,0.00,-10.04,20.00,INTERNAL TEMP,187.75,48.06,93.56,-0.35,0.19,0.55,-0.10,-0.39,-0.28,7.40,-7.81,-0.79,7.26,-6.56,-0.42,1
2237221,3435,0.00,-10.04,20.00,INTERNAL TEMP,203.13,54.06,93.69,-0.01,-0.03,0.14,0.18,0.19,0.09,8.12,-5.56,-0.28,7.93,-5.75,-0.37,1
2237898,3436,0.00,-10.04,20.00,INTERNAL TEMP,203.63,51.06,94.63,-0.04,0.08,0.12,-0.41,-0.05,0.00,7.37,-6.12,-0.45,7.62,-6.14,-0.49,1
2238539,3437,0.00,-10.04,20.00,INTERNAL TEMP,208.25,51.69,96.19,-0.12,-0.03,0.20,-0.17,0.06,-0.04,7.52,-5.97,-0.70,7.68,-6.05,-0.66,1
2239171,3438,0.00,-10.04,20.00,INTERNAL TEMP,210.38,51.56,95.50,-0.14,-0.00,-0.09,-0.30,0.05,-0.11,7.57,-6.17,-0.71,7.68,-6.05,-0.59,1
2239851,3439,0.00,-10.04,20.00,INTERNAL TEMP,215.38,53.31,96.38,-0.09,0.09,0.02,-0.07,0.18,-0.10,7.79,-5.63,-0.75,7.86,-5.81,-0.65,1
2240492,3440,0.00,-10.04,20.00,INTERNAL TEMP,217.00,52.75,95.63,-0.08,0.05,-0.03,-0.12,0.04,-0.03,7.67,-5.85,-0.62,7.80,-5.90,-0.58,1
2241136,3441,0.00,-10.04,20.00,INTERNAL TEMP,223.88,55.25,95.19,-0.03,0.07,0.05,-0.09,0.15,-0.16,7.87,-5.59,-0.68,8.05,-5.56,-0.50,1
2241771,3442,0.00,-10.04,20.00,INTERNAL TEMP,226.75,53.00,95.06,-0.15,0.14,-0.07,-0.06,0.00,-0.24,7.77,-5.86,-0.77,7.84,-5.86,-0.52,1
2242448,3443,0.00,-10.04,20.00,INTERNAL TEMP,228.56,53.06,95.63,0.01,-0.05,0.07,-0.12,0.10,-0.23,7.71,-5.75,-0.81,7.84,-5.85,-0.57,1
2243091,3444,0.00,-10.04,20.00,INTERNAL TEMP,227.88,52.50,98.50,-0.02,-0.05,0.00,-0.06,0.02,-0.11,7.73,-5.87,-1.01,7.78,-5.89,-0.89,1
2243724,3445,0.00,-10.04,20.00,INTERNAL TEMP,227.75,52.06,98.94,-0.06,-0.01,-0.03,-0.11,0.03,-0.04,7.62,-5.90,-0.97,7.73,-5.95,-0.94,1
2244369,3446,0.00,-10.04,20.00,INTERNAL TEMP,228.13,51.56,98.94,-0.05,0.01,-0.00,-0.10,0.08,-0.02,7.57,-5.93,-0.97,7.68,-6.01,-0.95,1
2245012,3447,0.00,-10.04,20.00,INTERNAL TEMP,230.13,52.13,99.06,-0.01,0.05,0.02,-0.10,0.04,-0.05,7.63,-5.90,-1.00,7.74,-5.94,-0.95,1
2245652,3448,0.00,-10.04,20.00,INTERNAL TEMP,231.88,52.38,98.81,-0.03,0.03,-0.01,-0.10,0.05,-0.06,7.66,-5.86,-0.98,7.76,-5.91,-0.92,1
2246285,3449,0.00,-10.04,20.00,INTERNAL TEMP,232.81,52.44,99.00,-0.01,0.02,-0.00,-0.08,0.06,-0.05,7.68,-5.83,-0.99,7.77,-5.90,-0.94,1
2246931,3450,0.00,-10.04,20.00,INTERNAL TEMP,233.13,51.44,98.38,-0.04,0.08,0.03,-0.09,0.03,0.09,7.58,-6.01,-0.84,7.66,-6.04,-0.88,1
2247607,3451,0.00,-10.04,20.00,INTERNAL TEMP,237.56,52.44,98.56,-0.05,0.02,-0.03,-0.10,0.09,-0.11,7.67,-5.81,-1.00,7.77,-5.91,-0.89,1
2248250,3452,0.00,-10.04,20.00,INTERNAL TEMP,238.06,52.06,98.44,-0.05,0.00,-0.04,-0.13,0.05,-0.14,7.59,-5.90,-1.03,7.73,-5.95,-0.88,1
2248886,3453,0.00,-10.04,20.00,INTERNAL TEMP,236.44,50.69,99.63,-0.10,-0.10,0.13,-0.08,0.03,0.01,7.50,-6.08,-1.02,7.58,-6.12,-1.05,1
2249527,3454,0.00,-10.04,20.00,INTERNAL TEMP,237.31,51.31,95.75,0.00,-0.06,0.03,-0.04,0.27,-0.13,7.61,-5.81,-0.74,7.66,-6.09,-0.62,1
2250205,3455,0.00,-10.04,20.00,INTERNAL TEMP,236.63,49.69,98.25,0.11,0.16,0.15,-0.16,0.08,-0.18,7.31,-6.20,-1.08,7.47,-6.28,-0.89,1
2250835,3456,0.00,-10.04,20.00,INTERNAL TEMP,239.50,52.13,99.50,-0.02,0.05,0.12,0.01,0.12,0.01,7.76,-5.80,-0.97,7.74,-5.93,-0.99,1
2251480,3457,0.00,-10.04,20.00,INTERNAL TEMP,236.50,48.81,99.13,-0.11,0.04,-0.27,-0.05,0.07,0.07,7.33,-6.29,-0.94,7.38,-6.37,-1.02,1
2252157,3458,0.00,-10.04,20.00,INTERNAL TEMP,240.06,51.44,98.75,-0.05,-0.03,0.04,-0.03,0.05,-0.03,7.63,-5.99,-0.96,7.66,-6.04,-0.93,1
2252801,3459,0.00,-10.04,20.00,INTERNAL TEMP,241.06,51.25,99.31,-0.01,0.04,0.00,-0.06,0.08,0.00,7.58,-5.96,-0.98,7.65,-6.05,-0.99,1
2253433,3460,0.00,-10.04,20.00,INTERNAL TEMP,242.88,50.31,100.19,-0.21,0.06,0.15,-0.40,0.31,-0.12,7.14,-5.83,-1.23,7.55,-6.15,-1.11,1
2254074,3461,0.00,-10.04,20.00,INTERNAL TEMP,247.88,52.13,97.88,-0.02,0.05,-0.05,-0.13,0.21,-0.05,7.61,-5.74,-0.88,7.74,-5.95,-0.82,1
2254753,3462,0.00,-10.04,20.00,INTERNAL TEMP,238.31,46.31,91.94,0.30,-0.07,0.12,-0.20,-0.14,-0.12,6.90,-6.41,-0.42,7.08,-6.77,-0.21,1
2255384,3463,0.00,-10.04,20.00,INTERNAL TEMP,237.19,53.75,90.69,0.05,-0.07,0.02,0.14,0.06,0.25,8.13,-5.55,0.28,7.90,-5.79,-0.07,1
2256029,3464,0.00,-10.04,20.00,INTERNAL TEMP,233.50,51.56,91.75,0.08,-0.00,0.13,-0.08,0.04,-0.08,7.59,-6.05,-0.27,7.67,-6.10,-0.18,1
2256672,3465,0.00,-10.04,20.00,INTERNAL TEMP,232.81,57.94,91.63,0.43,-0.29,-0.38,-0.19,0.45,0.09,8.13,-4.71,-0.05,8.33,-5.16,-0.15,1
2257349,3466,0.00,-10.04,20.00,INTERNAL TEMP,205.25,43.25,91.13,0.23,-0.22,-0.00,0.00,0.32,0.17,6.74,-6.89,0.05,6.72,-7.13,-0.13,1
2257984,3467,0.00,-10.04,20.00,INTERNAL TEMP,215.69,58.50,97.00,-0.02,-0.14,-0.51,0.17,0.27,0.06,8.56,-4.76,-0.56,8.38,-5.03,-0.63,1
2258626,3468,0.00,-10.04,20.00,INTERNAL TEMP,209.69,50.81,94.63,-0.07,0.00,-0.09,-0.30,0.44,0.10,7.30,-5.72,-0.40,7.61,-6.16,-0.50,1
2259268,3469,0.00,-10.04,20.00,INTERNAL TEMP,215.00,52.81,93.31,-0.06,0.07,0.18,-0.04,0.12,0.02,7.76,-5.79,-0.31,7.80,-5.92,-0.34,1
2259938,3470,0.00,-10.04,20.00,INTERNAL TEMP,216.88,49.75,93.25,-0.09,0.09,-0.09,-0.07,0.04,0.09,7.40,-6.30,-0.26,7.49,-6.31,-0.35,1
2260583,3471,0.00,-10.04,20.00,INTERNAL TEMP,224.88,52.19,91.19,-0.10,0.04,0.05,-0.13,0.00,0.03,7.61,-6.00,-0.08,7.74,-6.00,-0.12,1
2261226,3472,0.00,-10.04,20.00,INTERNAL TEMP,229.50,52.00,91.31,-0.13,0.11,-0.09,-0.13,0.07,0.01,7.59,-5.95,-0.12,7.73,-6.03,-0.14,1
2261869,3473,0.00,-10.04,20.00,INTERNAL TEMP,233.00,50.63,91.44,-0.07,0.06,0.01,0.12,-0.23,-0.06,7.70,-6.44,-0.22,7.58,-6.21,-0.15,1
2262541,3474,0.00,-10.04,20.00,INTERNAL TEMP,236.94,51.06,90.25,-0.08,0.02,0.00,-0.06,0.14,-0.06,7.56,-6.01,-0.09,7.63,-6.15,-0.03,1
2263184,3475,0.00,-10.04,20.00,INTERNAL TEMP,241.31,51.44,90.69,-0.08,0.03,-0.00,-0.18,0.22,-0.06,7.48,-5.88,-0.14,7.67,-6.10,-0.07,1
2263827,3476,0.00,-10.04,20.00,INTERNAL TEMP,242.19,50.38,90.50,-0.09,-0.00,0.01,-0.13,0.11,-0.01,7.42,-6.13,-0.13,7.55,-6.25,-0.06,1
2264467,3477,0.00,-10.04,20.00,INTERNAL TEMP,246.38,56.00,90.31,0.03,-0.05,-0.17,-0.24,0.35,-0.09,7.89,-5.12,-0.13,8.14,-5.46,-0.04,1
2265211,3478,0.00,-10.04,20.00,INTERNAL TEMP,241.25,49.69,93.31,-0.22,0.04,-0.07,-0.25,0.06,-0.05,7.23,-6.29,-0.43,7.48,-6.31,-0.37,1
2265854,3479,0.00,-10.04,20.00,INTERNAL TEMP,252.69,52.44,96.25,-0.16,0.08,0.07,0.03,0.10,-0.47,7.80,-5.83,-1.14,7.77,-5.94,-0.66,1
2266486,3480,0.00,-10.04,20.00,INTERNAL TEMP,255.44,51.19,98.63,-0.08,0.06,0.05,-0.09,0.10,0.05,7.54,-5.97,-0.87,7.64,-6.07,-0.92,1
2267166,3481,0.00,-10.04,20.00,INTERNAL TEMP,259.06,50.50,97.06,-0.15,0.07,-0.00,-0.07,-0.05,0.14,7.43,-6.21,-0.62,7.57,-6.18,-0.77,1
2267809,3482,0.00,-10.04,20.00,INTERNAL TEMP,262.31,50.75,95.69,0.08,-0.08,0.17,-0.30,-0.05,-0.58,7.28,-6.23,-1.20,7.58,-6.18,-0.61,1
2268452,3483,0.00,-10.04,20.00,INTERNAL TEMP,249.75,48.38,97.13,0.09,0.05,-0.18,0.49,0.16,1.00,7.83,-6.28,0.20,7.34,-6.45,-0.80,1
2269086,3484,0.00,-10.04,20.00,INTERNAL TEMP,249.75,48.50,94.81,-0.09,-0.11,0.23,-0.22,0.03,0.00,7.11,-6.43,-0.54,7.34,-6.47,-0.54,1
2269765,3485,0.00,-10.04,20.00,INTERNAL TEMP,255.56,52.19,94.00,-0.07,0.12,-0.29,-0.28,0.26,0.01,7.48,-5.70,-0.40,7.76,-5.97,-0.41,1
2270406,3486,0.00,-10.04,20.00,INTERNAL TEMP,259.56,52.50,95.13,-0.01,0.00,0.06,-0.01,0.12,-0.17,7.76,-5.82,-0.71,7.77,-5.94,-0.53,1
2271039,3487,0.00,-10.04,20.00,INTERNAL TEMP,262.25,53.56,98.06,0.02,0.01,-0.01,0.00,-0.21,-0.02,7.88,-5.98,-0.84,7.89,-5.76,-0.81,1
2271683,3488,0.00,-10.04,20.00,INTERNAL TEMP,261.38,53.19,98.50,0.05,-0.04,-0.02,-0.22,0.02,0.03,7.63,-5.78,-0.83,7.85,-5.80,-0.87,1
2272361,3489,0.00,-10.04,20.00,INTERNAL TEMP,260.44,52.88,100.13,-0.05,0.03,-0.00,-0.04,0.10,0.05,7.77,-5.71,-0.99,7.82,-5.82,-1.04,1
2273003,3490,0.00,-10.04,20.00,INTERNAL TEMP,262.50,52.31,99.13,-0.11,0.01,0.02,0.00,0.00,0.01,7.76,-5.91,-0.94,7.76,-5.91,-0.95,1
2273637,3491,0.00,-10.04,20.00,INTERNAL TEMP,265.88,53.44,99.31,-0.00,0.02,0.00,-0.07,0.09,0.00,7.80,-5.66,-0.94,7.88,-5.75,-0.94,1
2274278,3492,0.00,-10.04,20.00,INTERNAL TEMP,266.63,53.44,99.81,-0.03,-0.01,0.02,-0.05,0.05,-0.03,7.82,-5.69,-1.03,7.87,-5.75,-0.99,1
2274957,3493,0.00,-10.04,20.00,INTERNAL TEMP,270.06,53.88,100.19,-0.20,0.09,-0.03,-0.04,0.07,-0.02,7.99,-5.29,-0.99,7.92,-5.68,-1.02,1
2275588,3494,0.00,-10.04,20.00,INTERNAL TEMP,274.31,52.94,98.44,-0.08,0.10,0.00,-0.09,0.06,-0.13,7.75,-5.76,-0.97,7.82,-5.84,-0.86,1
2276233,3495,0.00,-10.04,20.00,INTERNAL TEMP,279.50,53.19,99.13,-0.07,0.08,0.03,-0.09,0.09,-0.08,7.76,-5.70,-1.02,7.85,-5.79,-0.93,1
2276876,3496,0.00,-10.04,20.00,INTERNAL TEMP,283.13,53.06,98.88,-0.09,0.05,-0.02,-0.08,0.06,-0.08,7.76,-5.75,-0.99,7.84,-5.81,-0.91,1
2277552,3497,0.00,-10.04,20.00,INTERNAL TEMP,286.69,52.81,98.69,-0.08,0.05,-0.02,-0.09,0.06,-0.11,7.72,-5.79,-1.01,7.81,-5.85,-0.89,1
2278188,3498,0.00,-10.04,20.00,INTERNAL TEMP,292.25,52.63,98.00,-0.18,0.16,0.02,-0.11,0.10,-0.20,7.68,-5.78,-1.03,7.79,-5.89,-0.82,1
2278830,3499,0.00,-10.04,20.00,INTERNAL TEMP,302.63,53.13,98.63,-0.21,0.19,0.03,-0.08,0.06,-0.17,7.76,-5.75,-1.06,7.84,-5.81,-0.88,1
2279473,3500,0.00,-10.04,20.00,INTERNAL TEMP,312.25,53.25,98.88,-0.19,0.13,0.01,-0.09,0.01,-0.14,7.76,-5.78,-1.05,7.85,-5.79,-0.90,1
2280141,3501,0.00,-10.04,20.00,INTERNAL TEMP,319.06,53.06,98.50,-0.13,0.09,-0.00,-0.12,0.06,-0.14,7.71,-5.78,-1.02,7.84,-5.82,-0.87,1
2280785,3502,0.00,-10.04,20.00,INTERNAL TEMP,323.75,52.88,98.56,-0.08,0.08,0.01,-0.13,0.06,-0.16,7.68,-5.78,-1.05,7.82,-5.84,-0.88,1
2281428,3503,0.00,-10.04,20.00,INTERNAL TEMP,327.31,53.06,98.69,-0.08,0.04,0.01,-0.11,0.06,-0.15,7.73,-5.75,-1.04,7.84,-5.81,-0.89,1
2282104,3504,0.00,-10.04,20.00,INTERNAL TEMP,329.69,53.25,98.56,-0.03,0.02,0.01,-0.10,0.03,-0.12,7.75,-5.75,-0.99,7.86,-5.79,-0.87,1
2282740,3505,0.00,-10.04,20.00,INTERNAL TEMP,330.31,53.19,98.81,-0.02,0.02,0.03,-0.11,0.01,-0.16,7.73,-5.79,-1.06,7.85,-5.80,-0.90,1
2283383,3506,0.00,-10.04,20.00,INTERNAL TEMP,330.75,53.25,98.88,0.01,0.02,-0.02,-0.11,0.03,-0.08,7.75,-5.75,-0.99,7.86,-5.78,-0.90,1
2284024,3507,0.00,-10.04,20.00,INTERNAL TEMP,330.81,53.19,99.06,0.02,0.00,0.02,-0.07,0.03,-0.13,7.77,-5.77,-1.06,7.85,-5.80,-0.93,1
2284670,3508,0.00,-10.04,20.00,INTERNAL TEMP,330.69,53.25,98.75,0.00,0.00,0.01,-0.12,0.06,-0.09,7.73,-5.73,-0.99,7.86,-5.79,-0.89,1
2285306,3509,0.00,-10.04,20.00,INTERNAL TEMP,330.50,53.19,99.00,0.01,-0.01,-0.00,-0.08,0.02,-0.09,7.77,-5.77,-1.01,7.85,-5.79,-0.91,1
2285948,3510,0.00,-10.04,20.00,INTERNAL TEMP,331.19,53.25,99.13,-0.03,0.01,-0.01,-0.08,0.09,-0.08,7.78,-5.69,-1.01,7.86,-5.78,-0.93,1
2286590,3511,0.00,-10.04,20.00,INTERNAL TEMP,332.13,52.69,99.38,-0.06,0.00,-0.03,-0.06,0.04,-0.08,7.74,-5.81,-1.06,7.80,-5.85,-0.97,1
2287261,3512,0.00,-10.04,20.00,INTERNAL TEMP,333.63,52.75,98.81,-0.06,0.01,-0.02,-0.09,0.05,-0.10,7.71,-5.79,-1.00,7.81,-5.85,-0.91,1
2287906,3513,0.00,-10.04,20.00,INTERNAL TEMP,335.13,52.69,98.81,-0.01,0.03,-0.01,-0.06,0.10,-0.11,7.74,-5.76,-1.02,7.80,-5.86,-0.91,1
2288549,3514,0.00,-10.04,20.00,INTERNAL TEMP,336.13,52.75,99.31,-0.01,0.01,-0.00,-0.05,0.09,-0.10,7.75,-5.76,-1.06,7.80,-5.85,-0.96,1
2289192,3515,0.00,-10.04,20.00,INTERNAL TEMP,336.63,52.56,98.81,-0.03,0.00,-0.02,-0.06,0.16,-0.10,7.72,-5.72,-1.02,7.78,-5.88,-0.91,1
